Fecha|ID|Estacion|Estado_x|Latitud_y|Longitud_y|T. med. (ºC)|T. max (ºC)|T. min (ºC)|Prec. (mm)|Presion/ Geopot.|Dir. vi.|Vel. vi. (Km/h)|Nub.|Prof. nieve (cm)|Insolac. (horas)
24/02/2011|8141|VALLADOLID|SPAIN|41.65|-4.766666666666667|8.7|14.6|2.8|0.0|1027.7 Hpa|5º(N)|6|4/8|-|5.8
24/02/2011|8148|SORIA|SPAIN|41.766666666666666|-2.466666666666667|-|- |- |-|-|-|-|-|-|-
24/02/2011|8157|DAROCA I|SPAIN|41.11666666666667|-1.4166666666666667|7.0|12.6|1.4|0.0|1565 m(850 Hpa)|170º(S)|1|2/8|-|9.2
24/02/2011|8160|ZARAGOZA/AEROPUERTO|SPAIN|41.660555555555554|-1.0041666666666667|12.9|16.6|9.2|0.0|1026.2 Hpa|286º(W)|34|3/8|-|9.2
24/02/2011|8171|LLEIDA|SPAIN|41.62611111111111|0.5980555555555556|12.4|19.5|5.4|0.0|1025.7 Hpa|291º(W)|5|2/8|-|9.2
24/02/2011|8175|REUS/AEROPUERTO|SPAIN|41.15|1.1666666666666667|12.4|18.6|6.3|0.0|1025.1 Hpa|133º(SE)|6|3/8|-|8.5
24/02/2011|8181|BARCELONA/AEROPUERTO|SPAIN|41.28333333333333|2.066666666666667|12.8|17.4|8.3|0.0|1025.2 Hpa|1º(N)|11|4/8|-|7.8
24/02/2011|8184|GIRONA/COSTA BRAVA|SPAIN|41.9|2.7666666666666666|11.8|18.0|5.7|0.0|1024.4 Hpa|184º(S)|3|6/8|-|5.5
24/02/2011|8202|SALAMANCA/MATACAN|SPAIN|40.95|-5.5|7.7|16.4|-1.0|0.0|880 m(925 Hpa)|35º(NE)|4|2/8|-|10.7
24/02/2011|8210|AVILA|SPAIN|40.65|-4.7|7.6|13.6|1.6|0.0|1573 m(850 Hpa)|4º(N)|4|0/8|-|9.7
24/02/2011|8213|SEGOVIA|SPAIN|40.95|-4.116666666666666|9.9|16.0|3.8|0.0|1585 m(850 Hpa)|20º(N)|7|3/8|-|9.6
24/02/2011|8215|NAVACERRADA, PUERTO|SPAIN|40.78333333333333|-4.016666666666667|6.0|8.7|3.2|0.0|1573 m(850 Hpa)|14º(N)|11|2/8|20|10.0
24/02/2011|8221|MADRID/BARAJAS|SPAIN|40.45|-3.55|11.3|20.0|2.7|0.0|1026.4 Hpa|345º(N)|7|1/8|-|10.3
24/02/2011|8223|MADRID/CUATRO VIENTOS|SPAIN|40.38333333333333|-3.783333333333333|12.3|19.0|5.6|0.0|1025.6 Hpa|209º(SW)|5|1/8|-|10.6
24/02/2011|8224|MADRID/GETAFE|SPAIN|40.3|-3.716666666666667|12.1|18.8|5.4|0.0|1025.6 Hpa|204º(SW)|6|1/8|-|10.6
24/02/2011|8226|GUADALAJARA|SPAIN|40.63027777777778|-3.15|8.5|16.0|1.0|0.0|1002.6 Hpa|-|0|0/8|-|-
24/02/2011|8231|CUENCA|SPAIN|40.06666666666667|-2.1333333333333333|10.9|19.5|2.4|0.0|1570 m(850 Hpa)|323º(NW)|5|4/8|-|10.0
24/02/2011|8232|MOLINA DE ARAGON|SPAIN|40.85|-1.8833333333333333|6.1|13.8|-1.6|0.0|1550 m(850 Hpa)|184º(S)|4|5/8|-|9.4
24/02/2011|8233|CALAMOCHA|SPAIN|40.93333333333333|-1.3|-|- |- |-|-|-|-|-|-|-
24/02/2011|8235|TERUEL|SPAIN|40.35|-1.1166666666666667|9.4|18.0|0.8|0.0|1558 m(850 Hpa)|4º(N)|6|3/8|-|9.1
24/02/2011|8238|TORTOSA|SPAIN|40.81666666666667|0.5|17.1|22.7|11.6|0.0|1023.6 Hpa|250º(W)|10|5/8|-|8.8
24/02/2011|8261|CACERES|SPAIN|39.46666666666667|-6.333333333333333|13.8|20.6|7.0|0.0|1027.1 Hpa|315º(NW)|3|0/8|-|9.5
24/02/2011|8272|TOLEDO|SPAIN|39.88333333333333|-4.05|12.8|20.6|5.0|0.0|1025.9 Hpa|231º(SW)|7|2/8|-|10.3
24/02/2011|8280|ALBACETE/LOS LLANOS|SPAIN|38.95|-1.85|10.1|17.8|2.4|0.0|1026.4 Hpa|243º(SW)|7|2/8|-|9.7
24/02/2011|8284|VALENCIA/AEROPUERTO|SPAIN|39.5|-0.4666666666666667|12.0|18.9|5.1|0.0|1025.4 Hpa|293º(NW)|7|2/8|-|9.8
24/02/2011|8285|VALENCIA VIVEROS|SPAIN|39.483333333333334|-0.38333333333333336|14.0|18.8|9.2|0.0|1025.4 Hpa|219º(SW)|4|2/8|-|9.0
24/02/2011|8286|CASTELLON-ALMAZORA|SPAIN|39.95|-0.06666666666666667|14.1|18.2|10.0|0.0|1025.1 Hpa|271º(W)|7|5/8|-|9.3
24/02/2011|8306|PALMA DE MALLORCA/SON SAN JUAN|SPAIN|39.55|2.7333333333333334|12.6|17.4|7.7|0.0|1025.3 Hpa|24º(NE)|10|4/8|-|8.6
24/02/2011|8314|MENORCA/AEROPUERTO|SPAIN|39.86666666666667|4.233333333333333|12.1|15.8|8.4|0.5|1025.2 Hpa|331º(NW)|11|6/8|-|1.3
24/02/2011|8330|BADAJOZ/TALAVERA LA REAL|SPAIN|38.88333333333333|-6.816666666666666|13.6|22.5|4.6|0.0|1025.6 Hpa|329º(NW)|3|0/8|-|9.4
24/02/2011|8335|HINOJOSA DEL DUQUE|SPAIN|38.516666666666666|-5.116666666666666|-|- |- |-|-|-|-|-|-|-
24/02/2011|8348|CIUDAD REAL|SPAIN|38.983333333333334|-3.9166666666666665|12.5|20.0|5.0|0.0|1026.4 Hpa|37º(NE)|4|1/8|-|10.5
24/02/2011|8359|ALICANTE|SPAIN|38.36666666666667|-0.5|13.7|19.5|7.8|0.0|1024.9 Hpa|80º(E)|1|1/8|-|9.8
24/02/2011|8360|ALICANTE/EL ALTET|SPAIN|38.28333333333333|-0.55|12.6|17.7|7.5|0.0|1025.2 Hpa|55º(NE)|6|2/8|-|9.3
24/02/2011|8373|IBIZA/ES CODOLA|SPAIN|38.86666666666667|1.3833333333333333|13.8|18.4|9.1|0.0|1025.4 Hpa|246º(SW)|6|4/8|-|9.2
24/02/2011|8383|HUELVA|SPAIN|37.28333333333333|-6.916666666666667|15.3|21.4|9.2|0.0|1025.2 Hpa|50º(NE)|4|1/8|-|10.1
24/02/2011|8391|SEVILLA/SAN PABLO|SPAIN|37.416666666666664|-5.9|16.6|23.5|9.8|0.0|1023.9 Hpa|60º(NE)|8|1/8|-|10.4
24/02/2011|8397|MORON DE LA FRONTERA|SPAIN|37.15|-5.616666666666667|14.8|22.3|7.3|0.0|1024.3 Hpa|59º(NE)|4|0/8|-|10.4
24/02/2011|8410|CORDOBA/AEROPUERTO|SPAIN|37.85|-4.85|14.8|22.5|7.2|0.0|1025.1 Hpa|77º(E)|4|0/8|-|0.0
24/02/2011|8417|JAEN|SPAIN|37.78333333333333|-3.8|12.2|14.8|9.7|0.0|1027.1 Hpa|10º(N)|2|0/8|-|-
24/02/2011|8419|GRANADA/AEROPUERTO|SPAIN|37.18333333333333|-3.783333333333333|12.7|21.7|3.7|0.0|1025.4 Hpa|250º(W)|3|1/8|-|9.8
24/02/2011|8429|MURCIA/ALCANTARILLA|SPAIN|37.95|-1.2333333333333334|13.9|22.8|5.0|0.0|1025.0 Hpa|80º(E)|4|2/8|-|9.9
24/02/2011|8430|MURCIA|SPAIN|38.0|-1.1666666666666667|15.4|22.8|8.0|0.0|1025.1 Hpa|38º(NE)|5|1/8|-|10.3
24/02/2011|8433|MURCIA/SAN JAVIER|SPAIN|37.78333333333333|-0.8|12.8|18.7|6.9|0.0|1025.4 Hpa|57º(NE)|7|1/8|-|9.8
24/02/2011|8451|JEREZ DE LA FRONTERA AEROPUERTO|SPAIN|36.75|-6.066666666666666|15.5|23.3|7.7|0.0|1024.2 Hpa|14º(N)|4|0/8|-|-
24/02/2011|8458|TARIFA|SPAIN|36.0|-5.6|-|- |- |-|-|-|-|-|-|-
24/02/2011|8482|MALAGA/AEROPUERTO|SPAIN|36.666666666666664|-4.483333333333333|14.7|21.0|8.4|0.0|1025.2 Hpa|262º(W)|12|0/8|-|10.1
24/02/2011|8487|ALMERIA/AEROPUERTO|SPAIN|36.85|-2.3833333333333333|14.7|18.6|10.8|0.0|1025.2 Hpa|254º(W)|5|1/8|-|10.2
23/02/2011|8001|LA CORUNA|SPAIN|43.36666666666667|-8.416666666666666|13.5|15.4|11.6|0.0|1025.7 Hpa|241º(SW)|9|7/8|-|2.2
23/02/2011|8008|LUGO/ROZAS|SPAIN|43.11666666666667|-7.45|9.1|11.3|6.9|0.0|1026.6 Hpa|196º(S)|7|8/8|-|3.5
23/02/2011|8011|ASTURIAS/AVILES|SPAIN|43.55|-6.033333333333333|11.4|13.5|9.4|0.0|1026.3 Hpa|271º(W)|7|6/8|-|5.3
23/02/2011|8014|GIJON-MUSEL|SPAIN|43.56|-5.700833333333334|13.2|15.3|11.0|0.0|1025.1 Hpa|49º(NE)|8|7/8|-|5.2
23/02/2011|8015|OVIEDO|SPAIN|43.35|-5.866666666666667|10.9|14.4|7.4|0.0|1026.0 Hpa|97º(E)|5|5/8|-|6.9
23/02/2011|8021|SANTANDER/PARAYAS|SPAIN|43.43333333333333|-3.8166666666666664|13.9|16.1|11.7|0.1|1026.4 Hpa|274º(W)|9|8/8|-|0.1
23/02/2011|8023|SANTANDER|SPAIN|43.46666666666667|-3.8166666666666664|12.9|14.8|11.0|0.6|1025.7 Hpa|283º(W)|18|8/8|-|0.2
23/02/2011|8025|BILBAO/AEROPUERTO|SPAIN|43.3|-2.9333333333333336|13.4|15.4|11.5|2.0|1026.1 Hpa|290º(W)|10|8/8|-|0.0
23/02/2011|8027|SAN SEBASTIAN/IGUELDO|SPAIN|43.3|-2.05|10.1|10.5|9.6|5.1|1024.3 Hpa|317º(NW)|22|8/8|-|0.0
23/02/2011|8029|SAN SEBASTIAN/FUENTERRABIA|SPAIN|43.35|-1.8|12.6|13.5|11.6|2.2|1025.6 Hpa|273º(W)|11|8/8|-|0.0
23/02/2011|8042|SANTIAGO DE COMPOSTELA/LABACOLLA|SPAIN|42.9|-8.433333333333334|10.5|12.6|8.4|0.0|1026.7 Hpa|-|0|6/8|-|0.2
23/02/2011|8044|PONTEVEDRA|SPAIN|42.43333333333333|-8.616666666666667|12.3|14.5|10.2|0.0|1026.1 Hpa|19º(N)|4|5/8|-|1.0
23/02/2011|8045|VIGO/PEINADOR|SPAIN|42.21666666666667|-8.633333333333333|12.1|15.7|8.5|Ip|1026.9 Hpa|333º(NW)|4|5/8|-|4.9
23/02/2011|8048|ORENSE|SPAIN|42.333333333333336|-7.866666666666667|11.5|17.2|5.8|0.0|1025.5 Hpa|209º(SW)|4|6/8|-|5.9
23/02/2011|8053|PONFERRADA|SPAIN|42.53333333333333|-6.583333333333333|6.0|9.6|2.4|0.0|1028.0 Hpa|300º(NW)|3|4/8|-|6.4
23/02/2011|8055|LEON/VIRGEN DEL CAMINO|SPAIN|42.583333333333336|-5.65|7.9|14.2|1.6|0.0|1554 m(850 Hpa)|138º(SE)|6|4/8|-|9.6
23/02/2011|8075|BURGOS/VILLAFRIA|SPAIN|42.36666666666667|-3.6333333333333333|9.3|12.2|6.5|Ip|1552 m(850 Hpa)|360º(N)|3|5/8|-|3.2
23/02/2011|8080|VITORIA/FORONDA|SPAIN|42.88333333333333|-2.716666666666667|11.5|14.7|8.3|Ip|1025.4 Hpa|337º(NW)|11|7/8|-|4.1
23/02/2011|8084|LOGRONO/AGONCILLO|SPAIN|42.45|-2.3333333333333335|13.9|17.6|10.3|Ip|1024.2 Hpa|280º(W)|12|5/8|-|3.3
23/02/2011|8085|PAMPLONA/NOAIN|SPAIN|42.766666666666666|-1.6333333333333333|11.2|13.2|9.2|Ip|1024.3 Hpa|319º(NW)|18|7/8|-|1.6
23/02/2011|8094|HUESCA/PIRINEOS|SPAIN|42.083333333333336|-0.3333333333333333|12.5|17.0|8.0|0.0|1019.7 Hpa|301º(NW)|34|6/8|-|7.9
23/02/2011|8112|TALARN|SPAIN|42.2|0.8666666666666667|-|- |- |-|-|-|-|-|-|-
23/02/2011|8117|LA MOLINA|SPAIN|42.333333333333336|1.9333333333333333|-|- |- |-|-|-|-|-|-|-
23/02/2011|8130|ZAMORA|SPAIN|41.5|-5.75|8.6|13.0|4.2|0.0|1026.9 Hpa|268º(W)|6|1/8|-|9.3
23/02/2011|8140|VALLADOLID/VILLANUBLA|SPAIN|41.71666666666667|-4.85|7.9|15.0|0.8|0.0|1559 m(850 Hpa)|210º(SW)|3|5/8|-|8.7
23/02/2011|8141|VALLADOLID|SPAIN|41.65|-4.766666666666667|9.8|16.0|3.6|0.0|1024.6 Hpa|257º(W)|6|3/8|-|8.4
23/02/2011|8148|SORIA|SPAIN|41.766666666666666|-2.466666666666667|-|- |- |-|-|-|-|-|-|-
23/02/2011|8157|DAROCA I|SPAIN|41.11666666666667|-1.4166666666666667|10.9|13.1|8.7|0.0|1540 m(850 Hpa)|300º(NW)|4|7/8|-|8.1
23/02/2011|8160|ZARAGOZA/AEROPUERTO|SPAIN|41.660555555555554|-1.0041666666666667|14.0|17.2|10.8|0.0|1021.9 Hpa|293º(NW)|32|4/8|-|7.9
23/02/2011|8171|LLEIDA|SPAIN|41.62611111111111|0.5980555555555556|12.7|20.4|5.0|0.0|1020.4 Hpa|47º(NE)|7|4/8|-|7.0
23/02/2011|8175|REUS/AEROPUERTO|SPAIN|41.15|1.1666666666666667|13.9|17.8|10.0|0.0|1020.1 Hpa|130º(SE)|7|5/8|-|6.2
23/02/2011|8181|BARCELONA/AEROPUERTO|SPAIN|41.28333333333333|2.066666666666667|11.1|15.2|6.9|0.0|1019.8 Hpa|241º(SW)|11|5/8|-|6.1
23/02/2011|8184|GIRONA/COSTA BRAVA|SPAIN|41.9|2.7666666666666666|10.2|17.9|2.6|0.0|1019.5 Hpa|111º(E)|5|3/8|-|8.0
23/02/2011|8202|SALAMANCA/MATACAN|SPAIN|40.95|-5.5|8.4|17.7|-0.9|0.0|861 m(925 Hpa)|85º(E)|2|3/8|-|10.2
23/02/2011|8210|AVILA|SPAIN|40.65|-4.7|6.3|12.2|0.4|0.0|1553 m(850 Hpa)|139º(SE)|3|3/8|-|8.4
23/02/2011|8213|SEGOVIA|SPAIN|40.95|-4.116666666666666|9.4|15.0|3.8|0.0|1565 m(850 Hpa)|263º(W)|7|5/8|-|8.1
23/02/2011|8215|NAVACERRADA, PUERTO|SPAIN|40.78333333333333|-4.016666666666667|3.5|7.0|0.0|0.0|1550 m(850 Hpa)|12º(N)|15|5/8|23|7.5
23/02/2011|8221|MADRID/BARAJAS|SPAIN|40.45|-3.55|12.3|19.3|5.4|0.0|1023.3 Hpa|221º(SW)|5|4/8|-|9.5
23/02/2011|8223|MADRID/CUATRO VIENTOS|SPAIN|40.38333333333333|-3.783333333333333|11.6|18.5|4.6|0.0|1023.3 Hpa|210º(SW)|5|5/8|-|9.7
23/02/2011|8224|MADRID/GETAFE|SPAIN|40.3|-3.716666666666667|12.2|18.4|6.0|0.0|1023.4 Hpa|278º(W)|4|4/8|-|9.6
23/02/2011|8226|GUADALAJARA|SPAIN|40.63027777777778|-3.15|12.5|15.0|10.0|0.0|998.8 Hpa|-|0|0/8|-|-
23/02/2011|8231|CUENCA|SPAIN|40.06666666666667|-2.1333333333333333|11.4|16.9|5.9|0.0|1547 m(850 Hpa)|336º(NW)|8|5/8|-|9.5
23/02/2011|8232|MOLINA DE ARAGON|SPAIN|40.85|-1.8833333333333333|8.4|13.0|3.8|0.0|1526 m(850 Hpa)|294º(NW)|8|6/8|-|5.9
23/02/2011|8233|CALAMOCHA|SPAIN|40.93333333333333|-1.3|-|- |- |-|-|-|-|-|-|-
23/02/2011|8235|TERUEL|SPAIN|40.35|-1.1166666666666667|11.2|15.4|7.0|0.0|1532 m(850 Hpa)|360º(N)|6|5/8|-|5.5
23/02/2011|8238|TORTOSA|SPAIN|40.81666666666667|0.5|16.9|19.7|14.1|0.0|1019.4 Hpa|316º(NW)|13|6/8|-|6.2
23/02/2011|8261|CACERES|SPAIN|39.46666666666667|-6.333333333333333|13.2|19.8|6.6|0.0|1025.3 Hpa|254º(W)|3|3/8|-|9.0
23/02/2011|8272|TOLEDO|SPAIN|39.88333333333333|-4.05|13.3|20.2|6.4|0.0|1023.5 Hpa|276º(W)|5|5/8|-|10.0
23/02/2011|8280|ALBACETE/LOS LLANOS|SPAIN|38.95|-1.85|11.2|17.5|5.0|0.0|1022.5 Hpa|276º(W)|15|4/8|-|10.1
23/02/2011|8284|VALENCIA/AEROPUERTO|SPAIN|39.5|-0.4666666666666667|17.2|19.9|14.6|0.0|1020.5 Hpa|1º(N)|19|3/8|-|9.0
23/02/2011|8285|VALENCIA VIVEROS|SPAIN|39.483333333333334|-0.38333333333333336|18.2|20.5|16.0|0.0|1020.1 Hpa|250º(W)|6|3/8|-|7.8
23/02/2011|8286|CASTELLON-ALMAZORA|SPAIN|39.95|-0.06666666666666667|17.2|19.6|14.8|0.0|1019.2 Hpa|160º(S)|8|5/8|-|8.3
23/02/2011|8306|PALMA DE MALLORCA/SON SAN JUAN|SPAIN|39.55|2.7333333333333334|12.9|16.8|9.1|0.0|1020.5 Hpa|239º(SW)|12|4/8|-|9.0
23/02/2011|8314|MENORCA/AEROPUERTO|SPAIN|39.86666666666667|4.233333333333333|11.7|13.5|9.9|0.0|1019.8 Hpa|349º(N)|28|3/8|-|8.2
23/02/2011|8330|BADAJOZ/TALAVERA LA REAL|SPAIN|38.88333333333333|-6.816666666666666|13.8|20.5|7.0|0.0|1023.8 Hpa|256º(W)|5|1/8|-|9.5
23/02/2011|8335|HINOJOSA DEL DUQUE|SPAIN|38.516666666666666|-5.116666666666666|-|- |- |-|-|-|-|-|-|-
23/02/2011|8348|CIUDAD REAL|SPAIN|38.983333333333334|-3.9166666666666665|12.2|19.0|5.4|0.0|1024.1 Hpa|66º(NE)|4|3/8|-|10.3
23/02/2011|8359|ALICANTE|SPAIN|38.36666666666667|-0.5|17.5|21.5|13.5|0.0|1020.8 Hpa|350º(N)|3|5/8|-|9.0
23/02/2011|8360|ALICANTE/EL ALTET|SPAIN|38.28333333333333|-0.55|17.6|20.7|14.4|0.0|1021.1 Hpa|302º(NW)|13|4/8|-|8.2
23/02/2011|8373|IBIZA/ES CODOLA|SPAIN|38.86666666666667|1.3833333333333333|12.4|16.8|8.0|0.0|1020.7 Hpa|230º(SW)|9|5/8|-|1.5
23/02/2011|8383|HUELVA|SPAIN|37.28333333333333|-6.916666666666667|13.3|18.8|7.8|0.0|1023.7 Hpa|26º(NE)|6|0/8|-|10.0
23/02/2011|8391|SEVILLA/SAN PABLO|SPAIN|37.416666666666664|-5.9|15.9|22.8|9.0|0.0|1022.5 Hpa|41º(NE)|9|2/8|-|10.3
23/02/2011|8397|MORON DE LA FRONTERA|SPAIN|37.15|-5.616666666666667|13.8|21.4|6.3|0.0|1022.3 Hpa|59º(NE)|13|1/8|-|10.2
23/02/2011|8410|CORDOBA/AEROPUERTO|SPAIN|37.85|-4.85|14.3|21.0|7.7|0.0|1023.2 Hpa|73º(E)|6|2/8|-|0.0
23/02/2011|8417|JAEN|SPAIN|37.78333333333333|-3.8|11.1|14.2|8.0|0.0|1025.0 Hpa|125º(SE)|5|0/8|-|-
23/02/2011|8419|GRANADA/AEROPUERTO|SPAIN|37.18333333333333|-3.783333333333333|12.1|21.6|2.6|0.0|1022.8 Hpa|252º(W)|3|2/8|-|10.2
23/02/2011|8429|MURCIA/ALCANTARILLA|SPAIN|37.95|-1.2333333333333334|17.0|23.0|11.0|0.0|1021.3 Hpa|297º(NW)|10|4/8|-|9.8
23/02/2011|8430|MURCIA|SPAIN|38.0|-1.1666666666666667|18.2|23.7|12.7|0.0|1021.1 Hpa|272º(W)|14|2/8|-|10.2
23/02/2011|8433|MURCIA/SAN JAVIER|SPAIN|37.78333333333333|-0.8|17.2|20.4|14.1|0.0|1022.1 Hpa|181º(S)|11|1/8|-|9.8
23/02/2011|8451|JEREZ DE LA FRONTERA AEROPUERTO|SPAIN|36.75|-6.066666666666666|15.5|22.2|8.8|0.0|1022.3 Hpa|8º(N)|11|1/8|-|-
23/02/2011|8458|TARIFA|SPAIN|36.0|-5.6|-|- |- |-|-|-|-|-|-|-
23/02/2011|8482|MALAGA/AEROPUERTO|SPAIN|36.666666666666664|-4.483333333333333|17.1|21.6|12.6|0.0|1021.3 Hpa|263º(W)|18|1/8|-|10.2
23/02/2011|8487|ALMERIA/AEROPUERTO|SPAIN|36.85|-2.3833333333333333|15.8|20.6|11.0|0.0|1021.6 Hpa|349º(N)|7|2/8|-|9.9
22/02/2011|8001|LA CORUNA|SPAIN|43.36666666666667|-8.416666666666666|13.6|14.5|12.6|0.9|1025.0 Hpa|262º(W)|18|8/8|-|0.0
22/02/2011|8008|LUGO/ROZAS|SPAIN|43.11666666666667|-7.45|10.1|10.6|9.5|0.6|1025.8 Hpa|236º(SW)|9|8/8|-|1.1
22/02/2011|8011|ASTURIAS/AVILES|SPAIN|43.55|-6.033333333333333|11.4|11.7|11.2|0.8|1023.7 Hpa|282º(W)|28|7/8|-|0.0
22/02/2011|8014|GIJON-MUSEL|SPAIN|43.56|-5.700833333333334|13.1|14.5|11.6|2.0|1022.6 Hpa|193º(S)|9|8/8|-|0.0
22/02/2011|8015|OVIEDO|SPAIN|43.35|-5.866666666666667|11.0|14.0|8.0|Ip|1023.3 Hpa|302º(NW)|11|7/8|-|1.2
22/02/2011|8021|SANTANDER/PARAYAS|SPAIN|43.43333333333333|-3.8166666666666664|13.1|13.6|12.6|9.1|1021.6 Hpa|281º(W)|34|8/8|-|0.0
22/02/2011|8023|SANTANDER|SPAIN|43.46666666666667|-3.8166666666666664|12.4|13.8|11.0|6.6|1020.7 Hpa|296º(NW)|41|8/8|-|0.0
22/02/2011|8025|BILBAO/AEROPUERTO|SPAIN|43.3|-2.9333333333333336|12.2|13.3|11.0|27.4|1020.5 Hpa|297º(NW)|36|8/8|-|0.0
22/02/2011|8027|SAN SEBASTIAN/IGUELDO|SPAIN|43.3|-2.05|10.8|12.7|8.8|49.8|1018.6 Hpa|317º(NW)|37|8/8|-|0.0
22/02/2011|8029|SAN SEBASTIAN/FUENTERRABIA|SPAIN|43.35|-1.8|11.3|12.4|10.2|57.1|1019.4 Hpa|281º(W)|11|8/8|-|0.0
22/02/2011|8042|SANTIAGO DE COMPOSTELA/LABACOLLA|SPAIN|42.9|-8.433333333333334|11.3|13.2|9.5|1.1|1026.2 Hpa|280º(W)|3|7/8|-|0.5
22/02/2011|8044|PONTEVEDRA|SPAIN|42.43333333333333|-8.616666666666667|13.2|14.8|11.6|1.4|1025.7 Hpa|210º(SW)|6|6/8|-|0.8
22/02/2011|8045|VIGO/PEINADOR|SPAIN|42.21666666666667|-8.633333333333333|12.4|13.4|11.4|3.4|1026.8 Hpa|301º(NW)|9|7/8|-|0.6
22/02/2011|8048|ORENSE|SPAIN|42.333333333333336|-7.866666666666667|12.9|15.9|9.9|Ip|1024.6 Hpa|229º(SW)|3|7/8|-|0.9
22/02/2011|8053|PONFERRADA|SPAIN|42.53333333333333|-6.583333333333333|11.1|12.4|9.8|0.1|1024.5 Hpa|290º(W)|13|7/8|-|5.1
22/02/2011|8055|LEON/VIRGEN DEL CAMINO|SPAIN|42.583333333333336|-5.65|10.4|13.0|7.8|0.0|1529 m(850 Hpa)|290º(W)|27|5/8|-|8.6
22/02/2011|8075|BURGOS/VILLAFRIA|SPAIN|42.36666666666667|-3.6333333333333333|9.6|12.3|6.8|1.7|1515 m(850 Hpa)|310º(NW)|10|7/8|-|1.2
22/02/2011|8080|VITORIA/FORONDA|SPAIN|42.88333333333333|-2.716666666666667|9.6|10.8|8.4|11.7|1019.7 Hpa|301º(NW)|11|8/8|-|0.0
22/02/2011|8084|LOGRONO/AGONCILLO|SPAIN|42.45|-2.3333333333333335|11.7|13.5|9.8|6.7|1018.8 Hpa|280º(W)|15|8/8|-|0.0
22/02/2011|8085|PAMPLONA/NOAIN|SPAIN|42.766666666666666|-1.6333333333333333|9.6|11.5|7.7|8.6|1018.1 Hpa|281º(W)|16|7/8|-|0.0
22/02/2011|8094|HUESCA/PIRINEOS|SPAIN|42.083333333333336|-0.3333333333333333|8.8|13.0|4.5|0.0|1013.3 Hpa|296º(NW)|54|5/8|-|8.7
22/02/2011|8112|TALARN|SPAIN|42.2|0.8666666666666667|-|- |- |-|-|-|-|-|-|-
22/02/2011|8117|LA MOLINA|SPAIN|42.333333333333336|1.9333333333333333|-|- |- |-|-|-|-|-|-|-
22/02/2011|8130|ZAMORA|SPAIN|41.5|-5.75|11.2|13.8|8.6|0.0|1023.2 Hpa|260º(W)|13|1/8|-|8.9
22/02/2011|8140|VALLADOLID/VILLANUBLA|SPAIN|41.71666666666667|-4.85|10.4|14.0|6.8|0.0|1537 m(850 Hpa)|307º(NW)|21|5/8|-|8.0
22/02/2011|8141|VALLADOLID|SPAIN|41.65|-4.766666666666667|11.9|15.2|8.6|0.0|1021.1 Hpa|291º(W)|22|5/8|-|7.4
22/02/2011|8148|SORIA|SPAIN|41.766666666666666|-2.466666666666667|-|- |- |-|-|-|-|-|-|-
22/02/2011|8157|DAROCA I|SPAIN|41.11666666666667|-1.4166666666666667|9.2|9.2|9.2|1.1|1498 m(850 Hpa)|250º(W)|4|7/8|-|0.3
22/02/2011|8160|ZARAGOZA/AEROPUERTO|SPAIN|41.660555555555554|-1.0041666666666667|11.8|14.7|8.9|Ip|1017.0 Hpa|275º(W)|27|6/8|-|2.8
22/02/2011|8171|LLEIDA|SPAIN|41.62611111111111|0.5980555555555556|12.6|17.8|7.4|0.0|1012.5 Hpa|290º(W)|28|4/8|-|8.2
22/02/2011|8175|REUS/AEROPUERTO|SPAIN|41.15|1.1666666666666667|16.9|21.2|12.7|0.0|1009.0 Hpa|276º(W)|35|3/8|-|6.1
22/02/2011|8181|BARCELONA/AEROPUERTO|SPAIN|41.28333333333333|2.066666666666667|15.4|20.3|10.5|0.0|1010.4 Hpa|30º(NE)|15|4/8|-|3.2
22/02/2011|8184|GIRONA/COSTA BRAVA|SPAIN|41.9|2.7666666666666666|10.0|16.4|3.6|0.0|1010.0 Hpa|169º(S)|5|7/8|-|4.3
22/02/2011|8202|SALAMANCA/MATACAN|SPAIN|40.95|-5.5|11.7|15.1|8.3|0.0|848 m(925 Hpa)|269º(W)|20|5/8|-|9.8
22/02/2011|8210|AVILA|SPAIN|40.65|-4.7|7.5|8.2|6.8|0.0|1535 m(850 Hpa)|330º(NW)|21|8/8|-|2.8
22/02/2011|8213|SEGOVIA|SPAIN|40.95|-4.116666666666666|9.8|12.5|7.0|0.0|1533 m(850 Hpa)|291º(W)|25|7/8|-|2.0
22/02/2011|8215|NAVACERRADA, PUERTO|SPAIN|40.78333333333333|-4.016666666666667|1.6|2.3|1.0|3.3|1523 m(850 Hpa)|0º(N)|30|-|28|0.0
22/02/2011|8221|MADRID/BARAJAS|SPAIN|40.45|-3.55|13.6|16.0|11.2|0.0|1019.2 Hpa|268º(W)|20|4/8|-|8.7
22/02/2011|8223|MADRID/CUATRO VIENTOS|SPAIN|40.38333333333333|-3.783333333333333|12.3|15.1|9.5|0.0|1019.5 Hpa|280º(W)|30|4/8|-|9.8
22/02/2011|8224|MADRID/GETAFE|SPAIN|40.3|-3.716666666666667|12.9|15.4|10.4|0.0|1019.5 Hpa|304º(NW)|30|4/8|-|9.6
22/02/2011|8226|GUADALAJARA|SPAIN|40.63027777777778|-3.15|11.7|14.6|8.8|0.0|994.2 Hpa|-|-|4/8|-|-
